Date,Author,Vertical,Headline,Description
"Hansy Sanctis | TNN | Jan 23, 2020, 00:00 IST",Hansy Sanctis,City,Lalbagh pays floral homage to Swami Vivekananda,"More than 10,000 visitors thronged Lalbagh Botanical Garden on the opening day of this year’s flower show. The 2020 edition of this popular city event is dedicated to Swami Vivekananda. Apart from the floral installations, the event is also conducting horticultural competitions. Scheduled to go on till January 26, the flower show saw over 36,000 visitors during the first weekend.
Commenting on the 211th chapter of the flower show, MR Chandrashekhar — Secretary of the Mysore Horticultural Society and Deputy Director of Horticulture, Lalbagh Botanical Garden — says, “It took more than two months to put up the entire floral arrangement. Around 120 people worked on a tight schedule to ensure that we met the deadline. This year, we have tried different installations, with the most popular one so far being the vertical garden that uses fences or trellis to
support the plants.”
Docus, books and flowers mark SWAMI Vivekananda’s legacy
This year’s show is a tribute to Swami Vivekananda on his 157th birth anniversary. From Belur Math to the Vivekananda Rock Memorial in Kanyakumari, the Glasshouse is filled with floral replicas of these places, along with his statues. Another highlight was a depiction of him delivering his famous Chicago speech. The flower arrangements featured more than four lakh flowers of different colours, while the statues were carved out of bronze and sandstone. A documentary on Vivekananda is being screened at the venue, while visitors were also spotted browsing through books on him. The glasshouse also had a display of over 106 boards, listing different inspiring quotes by him.
Complete ban on plastic
There is a complete ban on the use of plastic at Lalbagh during the flower show, with over 60 workers and 40 volunteers from different NGOs making sure that visitors do not litter the place. According to organisers, a total of 240 bins and signs, reading ‘do not litter’ and ‘do not use plastic’, have been put up. Meanwhile, earthenware is turning out to be a popular choice among shoppers at the exhibition this year.
Popular flower choices
On display are around 92 varieties of flowers. Out of these, 37 are imported from countries like South Africa, Argentina, Brazil, Holland and Thailand. Some of the popular choices are:
1. Gloxinia
2. Dwarf Ixora
3. Medinilla
4. Cyclamen
5. Petunia
6. Vinca
7. Cymbidium Orchid
Ornamental horticulture competitions
The event is hosting many ornamental horticulture competitions, like Janur Dry Flower Arrangement, Dutch Flower Arrangement, Vegetable Art and Sculpture, Thai Art.
The iconic flower show is in its 211th edition
This iconic flower show, which generally takes place twice a year, began in the year 1912. It was started by Gustav Hermann Krumbiegel, the then manager of the botanical garden. Lalbagh is also said to hold an international record for conducting the most number of flower shows in a year. The Glasshouse, which is the primary attraction during these shows, was built in 1889."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"TNN | Jan 24, 2020, 00:00 IST",null,City,Bengaluru plays host to a glamorous launch,"Bengaluru’s IT Hub witnessed the launch of the second Hard Rock Cafe in the city at Park Square Mall, Whitefield on January 18. Hosted by Jitu Virwani and co-founder and managing director of JSM Corporation Pvt. Ltd., Sanjay Mahtani, it was a night of glitz and glamour. “We are thrilled to add another iconic cafe in Bengaluru with Hard Rock Cafe Whitefield that is sure to be a must-visit destination for locals and tourists alike, who will be thrilled to walk through the doors to enjoy the classic Hard Rock vibe, legendary dining experience and feast their eyes on iconic memorabilia including Bon Jovi’s guitar and Eric Clapton’s suit,” said Sanjay."
null,null,null,null,null
null,null,null,null,null
"Reema Gowalla | TNN | Jan 25, 2020, 00:00 IST",Reema Gowalla,City,Bengaluru gets ready for an evening of theatre with Pankaj Kapur,"PankajKapur’s
Dopehri
is about the evening of life. Known for its nostalgic charm, the play, based on a novella by the same name, sees the doyen among actors take the stage as a narrator. Amid lights and music, he embarks on a journey with the audience, investigating the mundane voices that riddle the life of a lonely woman, named Amma Bi, in her deserted Lucknow
haveli
. “It’ll be an evening of theatre in Bengaluru,” says the veteran artiste, who is set to present a dramatised reading of
Dopehri
in the city, a tale he had penned nearly 30 years ago. “It’s an entertaining piece that brings alive literature on stage,” he adds. Presented by Flo Bangalore, the show will be held at Chowdiah Memorial Hall on February 6.
Pankaj finds Bengaluru to be a culturally-aware city. “Every time I am in town, either performing a play on stage or speaking at a literature festival, I have noticed that people here are very well-educated and informed. Audiences respond to each nuance of a performance — be it storyline, structure or dialogues — which is kind of encouraging for the artiste,” he says. When he had brought his play,
Saher
, to Bengaluru a couple of years ago, several local actors were made part of its ensemble cast. “We usually don’t get the time to watch local plays when we are travelling with a production. But this gave us the opportunity to interact with local actors. And it was a good experience,” he explains.
When asked about his perspective on India’s current socio-political situation, Pankaj says, “People are already speaking up about what’s happening in the country right now. I don’t think there is anything new to add. But all I want to say is that every human being is the same, and everyone should be treated with equal respect.”
Amid all the travelling, film shoots, stage performances and writing, the veteran actor also takes time out to be with his grandchildren, Misha and Zain. He says, “I usually meet them on Sundays. They are delightful kids. I don’t get to spend as much time with them as I would want to because of my work schedule. But, like any other grandfather, I am indulgent when I am with them. It’s amazing to see the two growing up together.”
Fresh from the success of his ode to Charlie Chaplin,
Happi
, Pankaj says he might be writing more short stories in the near future, some of which might turn into stage adaptations too."
null,null,null,null,null
"TNN | Jan 25, 2020, 00:00 IST",null,City,Pourakarmikas to debut at Republic Day parade in Bengaluru,"T he dress rehearsal for this year’s Republic Day parade was underway at Manekshaw Parade Ground on Friday morning. Along with the Indian Navy, Air Force and Army personnel, NCC cadets and students from across the state, 33 pourakarmikas from the Bruhat Bengaluru Mahanagara Palike (BBMP), also took part in the rehearsals. Commissioner Bhaskar Rao and BBMP Commissioner, Anil Kumar, conducted a joint press meet and shared that a red alert will be in effect in the city on January 26 and security will be tightened."
null,null,null,null,null
"TNN | Jan 25, 2020, 00:00 IST",null,City,"Embarking on a tour of namma Bengaluru, one sketch at a time","At a recent art showcase in Bengaluru, 11 artists translated some of the city’s most iconic landmarks into charming sketches. From the Kempegowda Tower, State Central Library and Cubbon Park to the Bible Society of India, more than 30 sketches were on display at Rangoli — Metro Art Centre. The event was organised Urban Sketchers Bengaluru.
Visitors browsed through replicas of city hotspots on canvases, while they also got to interact with the artists. “I have been practising this art form for several years. My collection on display comprised sketches from 2001 as well,” says Suhas, whose works feature cemeteries, classrooms and other lesser-known places in the city. Shalini, on the other hand, feels that Bengaluru as a city is very colourful. “Whenever I visit an interesting place in town, I try to capture them in my sketches.”
Artist Ranga Krishnamani, who inaugurated the event, says that events like these help showcase how young minds view the city. “These artworks enable the spectator to have a quick tour of some of the city’s monumental gems and places of historic relevance,” he sums up.

- Ratheesh.Sundaram@timesgroup.com"
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Deepa Soman | TNN | Jan 26, 2020, 00:00 IST",Deepa Soman,City,"Major Anirudh Nair: When I march today on Rajpath, it would be a childhood dream coming true","Anirudh Nair’s grandfather was an army man and during his childhood, watching the Republic Day parade on TV, with family, was a tradition. But, little did the youngster, who is now 26, know that he too would march on Rajpath one day – that too leading a contingent.
Major Anirudh, who hails from Palakkad, will lead the Grenadiers’ contingent at the Republic Day parade today in Delhi and for him, it will also be a memorable achievement, earned after months of preparation and hard work. “Despite the chilly climate in Delhi, we have been going at 2 am to Rajpath, so that we put our best foot forward for a great parade on January 26,” says the man, who was chosen the contingent leader post a process that went on from June to November 2019. “It was a proud, joyous moment. I called my parents first, and then called my school in Vadodara, saying that I would be representing them on Rajpath! For someone who used to watch the march on TV with parents during childhood, it is a dream coming true,” he says.
His contingent is often the cynosure of all eyes at any parade they are in, thanks to their regal looks complete with the handlebar moustache and colourful safa (turban). They are taking part in the parade this year after four years. Anirudh says, “Every regiment takes part in the parade once in four or five years. The last time we took part, we walked home winning the Best Marching Contingent Award, and the team could be part of Victoria’s parade in Russia as well. We hope to do well this time too.”
Most of his crew members are deployed in border areas. “We don’t regularly do drills either. Bringing the 144 people for the parade together, ensuring that each of them stay fit in the tough weather of Delhi, and getting them all to march to the rhythm were all challenges,” says Anirudh, who has been in the army for the past four and half years, after finishing studies from National Defence Academy and Indian Military Academy.
A man who has spent most of his years outside of Kerala, how well does he connect with the State? “I’m quite a Malayali at heart,” says Anirudh, whose mom was apparently quite strict about him speaking his mother tongue at home. “She also tried to get me to read and write Malayalam well, albeit unsuccessfully. But, we used to come to Kerala at least 10 times a year during my childhood. My dad was in the railways and getting passes weren’t an issue for us. All our relatives are also in Kerala. Even now, I come as much as I can. A few months ago, my engagement was also in Kerala,” says Anirudh who recently got married to Ankita Jamwal, who works in Indian Space Research Organisation."
